Ano,Mês,UF,IMPOSTO SOBRE IMPORTAÇÃO,IMPOSTO SOBRE EXPORTAÇÃO,IPI - FUMO,IPI - BEBIDAS,IPI - AUTOMÓVEIS,IPI - VINCULADO À IMPORTACAO,IPI - OUTROS,IRPF,IRPJ - ENTIDADES FINANCEIRAS,IRPJ - DEMAIS EMPRESAS,IRRF - RENDIMENTOS DO TRABALHO,IRRF - RENDIMENTOS DO CAPITAL,IRRF - REMESSAS P/ EXTERIOR,IRRF - OUTROS RENDIMENTOS,IMPOSTO S/ OPERAÇÕES FINANCEIRAS,IMPOSTO TERRITORIAL RURAL,CPMF,COFINS
2022,Abril,AM,"74964052,31","-0,15",0,"5622384,27",24915,"8004098,25","2856433,52","15919167,48","323145,29","294413942,1","111945202,5","6437834,09","23809335,82","8717282,72","3871534,23","162490,95",0,0
2022,Abril,AP,"185914,69",0,0,0,0,"2113,9","307472,77","3584359,11",0,"19362573,77","5896821,9","286285,29","41875,55","361161,37","11358,79","9414,3",0,0
2022,Abril,BA,"65139005,9","140,46","7655,02","11765456,4","6705,19","28849241,68","57482250,95","99208818,32","2890001,99","568714102,8","271445555,1","13983753,03","14467060,28","18151524,74","5196229,07","1187815,85",0,0
2022,Abril,CE,"54070760,92","24,24",0,"9437908,79",0,"19843594,67","24582909,1","44856758,78","31011444,6","309019237,4","182951865,8","45333135,59","10447154,84","15197160,51","5171541,66","172995,25",0,0
2022,Abril,DF,"3692020,26","2812,78",0,"411686,21",0,"801598,84","2003050,48","94565491,57",123781344,"695266782,6",3616645631,"445259021,9","123135837,4","293604235,5","782356538,3","112319,97",0,0
2022,Abril,ES,"211956468,6","-281,74",0,"1457455,35","28483368,72","173658293,8","67285303,11","64211516,91","13816022,27","414596775,4","120170887,4","19881969,73","11701918,14","9995446,89","26958876,91","187474,55",0,0
2022,Abril,GO,"40752531,77","2108,41","141599,24","1784255,45","7629,43","4550464,46","31582214,11","83874662,61","846078,87","546177633,2","161534248,9","20825898,15","8682211,43","9942104,89","23199935,97","3289336,56",0,0
2022,Abril,MA,"635621,73","12,22",0,"88487,06","13898,26","972544,11","926954,36","23500673,57","513,56","110517970,1","47018898,12","4298203,67","612257,99","4046360,59","832462,52","1031098,22",0,0
2022,Abril,MG,"107060954,3","-480,68","391666722,1","16504019,77","19734,1","42836421,37","189447775,7","295843669,2","17650155,64",2485233230,"788424591,7","156632050,3","101489742,6","52404457,55","131623542,6","2959232,15",0,0
2022,Abril,MS,"304833,92","-89,75",0,"79430,27",0,"607162,51","11120962,45","46888290,51","67870,15","261982796,8","67459969,34","10995150,19","1746822,48","3875190,86","11815419,91","4253708,93",0,0
2022,Abril,MT,"3337094,25","512,57",0,"370245,01","11735,97","5889140,89","6208765,6","59495176,03","1204938,92",477968010,"104915293,1","17088682,13","6794719,84","6159312,16","31758462,35","4564032,63",0,0
2022,Abril,PA,"38798322,58","539,8",0,"1230784,11","19039,17","4907639,63","18292568,38","29957941,74","22030567,99","252751829,1","125329774,4","5520285,89","4930425,74","5460463,75","18390527,71","627113,62",0,0
2022,Abril,PB,"4449820,07","-516,02",0,"1683344,77","7587,55","2750909,41","4140932,16","27084910,77","3757,38",109650965,"62929386,17","4030050,64","261634,91","2421321,93","3411917,21","515898,1",0,0
2022,Abril,PE,"96155751,97","4807,77",0,"17175298,18","6773,97","41480172,41","39149541,68","48369135,59","79921,17","422054340,8","171991454,6","17264390,43","8080373,46","10793360,74","5948782,15","303592,83",0,0
2022,Abril,PI,"5002,89","-122,83",0,"83409,71","8518,32",0,"1859121,29","14127107,07","32056,87","82398781,63","27770768,91","1641466,16","1634040,49","2466862,9","371777,08","672465,97",0,0
2022,Abril,PR,"360723530,3","2359,78","60,11","3004319,45","112406,56","124116613,4","305536888,2","226622076,7","17911503,15",1595844838,"501925098,6","110370413,1","61612237,69","45378562,72","123293725,3","5087559,23",0,0
2022,Abril,RJ,"235567855,6","-1420,92","604806,56","5681960,4","29836543,19","104776000,1","115910606,9",389048865,"165799903,9",7689586127,2038925471,1328736569,"531425341,5","137308623,1","367347746,2","224814,35",0,0
2022,Abril,RN,"349447,12","-5,71",0,"418342,03","13420,26","114829,54","4842840,39","19106709,16","33271,32","141322238,7","49688621,3","7904380,91","3451521,66","2841513,71","2165803,03","128031,49",0,0
2022,Abril,RO,"34792,94","-75,23",0,"189358,71","50257,13","2018,65","4661641,4","15730589,92","302322,38","71859147,08","24153582,52","9216821,83","550095,65","1318788,97","16270513,72","337081,27",0,0
2022,Abril,RR,"7053,37",0,0,"61,18",0,"6459,32","52153,8","5864697,45","1764,67","27638641,18","7771912,09","572472,85","1541721,24","561823,18","68681,07","250819,77",0,0
2022,Abril,RS,"102286118,9","1075,27",146953875,"9794553,5","18007,55","116011994,2","186257804,9","216751804,8","55639807,46",2089163023,"529962472,2","145015447,8","64072601,56","42492719,95","156703983,3","2180601,65",0,0
2022,Abril,SC,"781835841,9","-2975,85",0,"10011849,19","33632572,69","347411204,1","246597816,9","338030870,2","2753610,59",1354593513,"319972654,9","92286339,12","18227927,74","23625573,37","56327719,96","586570,34",0,0
2022,Abril,SE,"101966,96","8,14","578148,24","203502,63","9338,55","437,99","8561795,45","36300997,12","485479,24","60239887,86","29422690,98","4186233,6","227206,55","2650134,44","4162678,16","50312,8",0,0
2022,Abril,SP,1941604105,"341088,86","1687512,29","29784781,61","110491222,3","631257953,4","949313372,8",1379271272,"755388389,1",10909864342,5614131188,3488571440,2422223725,630615119,3649459694,"12411616,56",0,0
2022,Abril,TO,"120,7","250,89",0,"393237,72",0,0,"587406,79","9546436,13","28897,1",127346552,"17059760,42","1984781,99","182111,68","1115584,89","555300,54","1043792,41",0,0
2022,Maio,AC,"90943,27",0,0,"218066,41",0,"14654,39","107864,95","16858337,09","14565,2","8366099,65","9537596,53","707973,44","206824,55","1109487,18","537272,41","30780,76",0,0
2022,Maio,AL,"13456,59",1642,0,"646312,45",0,"918,23","6591279,21","84553377,57","1660,53",38287263,"40637800,66","3593924,7","598400,88","3126823,95","890959,14","177718,72",0,0
2022,Maio,AM,"87130898,48","-1,43",0,"2150450,85",0,"13223654,25","5594928,67","57738955,16","299288,66","196792444,9","91120853,72","10837527,43","51662589,35","7061861,75","4853101,85","118114,29",0,0
2022,Maio,AP,"6963,49",0,0,"427,12","14844,42","139882,38","322852,63","10320722,3",0,"7012061,47","6539120,72","87913,61","117081,74","412996,14","56348,77","11428,5",0,0
2022,Maio,BA,"87608825,29","1157,58","5550,83","8989256,87","11950,37","34648997,1","64126178,1","323274528,5","3083324,75","268234093,9","201308782,1","12744506,37","27936726,11","17382989,23","5816917,01","1835261,16",0,0
2022,Maio,CE,"84049168,42","-33,64",0,"6919073,17","22559,7","24814559,48","27338919,17","164993422,8","31483040,2","141942257,6","187746274,2","19860367,6","7546191,99",15190059,"7543090,73","231322,74",0,0
2022,Maio,DF,"3236956,54","-136,67",0,"98754,4","37914,99","974692,63","1905595,02","323646047,7",465082440,"421603128,3",3820436440,"441299913,8","75116202,92","202066052,7","710355339,5","166199,59",0,0
2022,Maio,ES,"226909628,3","77,75",0,"1443814,08","14848326,32","175928683,9","51924498,86","206819606,2","8999766,66","162859272,4","121786648,7","21302624,98","13243054,14","9689114,1","23926825,51","110787,82",0,0
2022,Maio,GO,"47723145,24","2150,09","146373,51","2004557,64","15513758,35","3552874,61","44363088,13","465628683,2","1153240,88","215916833,9","165152552,4","17819432,94","7046141,08","10801747,42","23949901,2","4026918,22",0,0
2022,Maio,MA,"329731,29","6,85",0,"81626,92",0,"330066,61","826443,47","75830617,9","1411,61","50207496,07","51760493,83","2025360,73","307111,86","4123596,76","776374,95","452572,3",0,0
2022,Maio,MG,"117595198,1","5370,52","405732152,3","17085837,59","13728,56","54006877,51","210759314,3",1336105174,"6657549,69",1115695253,"773090567,8","127885048,3","78479659,68","54244231,86","117317937,3","3278213,56",0,0
2022,Maio,MS,"124801,2","-90,33",0,"115734,92","17414,36","236256,34","9137797,32","358112840,8","69318,45","112944354,3","64646240,29","8988449,16","1427225,41","3841128,91","12273927,02","3743032,23",0,0
2022,Maio,MT,"2964201,59","834,79",0,"473304,33",0,"2994531,44","5656493,9","393106755,9","417716,7","182965379,4",106923289,"20583768,15","7039867,3","6090030,82","32918880,75","4572258,76",0,0
2022,Maio,PA,"6737775,85","449,69",0,"1557360,7",0,"1837534,57","16184485,91","118228586,7","12378963,75","95469789,93","99526512,02","8042998,39","3570930,98","6312002,35","38978841,37","642042,36",0,0
2022,Maio,PB,"3813968,25","-254,66",0,"1608025,28","39057,3","2102478,24","3487054,48","109414716,7","8726,83","41194203,99","65558589,8","2782119,14","419667,5","2770973,4","8455003,35","94718,76",0,0
2022,Maio,PE,"122109509,5","4221,11",0,"16611256,32","9632655,19","45269217,69","35621645,79","231652314,9","78026,98","198858873,4","173493700,6","20110815,8","9356360,06","10159626,49","5110203,6","427809,2",0,0
2022,Maio,PI,"5031,62","-123,46",0,"52733,78","30915,58",0,"2036361,21","66449906,03",0,"34909941,01","28378104,86","1128332,06","356379,72","6301777,66","342711,99","873201,18",0,0
2022,Maio,PR,"430381512,7","2119,89","60,11","4037334,49","2785758,8","128943582,5",183808223,1177680829,"20485814,12","593245650,5","484963425,4","89493239,18","56029782,25","31029120,95","100227532,7","3845695,29",0,0
2022,Maio,RJ,"227566955,8","-211,57","314291,54","4394805,99","19382536,52","118244655,9","112199622,1",1307082397,"297196303,1",4269469873,1955768165,1661694628,"421778263,4","236059911,9","234472038,8","534048,05",0,0
2022,Maio,RN,"272187,37","-8,64",0,"199593,9","7772,54","173180,57","5373600,08","90761078,74","133962,99","54310705,01","51796101,16",2721862,"2361301,78","3586311,28","2240342,91","109512,67",0,0
2022,Maio,RO,"141675,44","172,99",0,"192981,15","58386,97","472751,37","5568359,14","71317037,7","317351,46","25425594,5","24890516,35","5035254,69","498159,96","1399634,92","16943321,28","806985,13",0,0
2022,Maio,RR,"9344,75",0,0,0,"29091,63","7610,41","62608,29","20176665,52","4110,93","9492947,63","6998042,8","238624,74","38007,02","660093,42","74495,98","98686,46",0,0
2022,Maio,RS,102649422,"-1171,83","134569845,2","11203863,87","74861,08","113268838,2","194229804,3",1146810854,"42992110,96","552127624,1","580316136,3","115626515,6","66087502,93","43211826,78","141338802,4","2350009,48",0,0
2022,Maio,SC,"900313637,9","8166,02",0,"9832344,75","32980712,65","357469972,2","264624805,4","543433386,4","3172649,19","482274432,7","350320383,7",59666991,"28124694,66","23549605,8","52432107,21","1067064,44",0,0
2022,Maio,SE,"43902,37","11,62","512948,62","158620,34","6735,24","1077,85","5759308,73","77862124,56","2828392,35","27259106,48","32605235,72","2786031,36","2370280,87","2905588,96","4265575,59","67250,29",0,0
2022,Maio,SP,2223025597,"368340,26","1771160,75","28842989,3","114745940,4",632454997,"972020589,1",4806777728,1204375045,4812478554,4886724343,3148906467,2149406697,"643110835,4",3302342943,"11254588,4",0,0
2022,Maio,TO,"145,3","19,91",0,"502354,25",0,0,"919867,02","42580550,22","17725,42","28249198,63","18826985,35","698436,84","225784,47","1214981,94","1185119,18","1165429,73",0,0
2022,Junho,AC,"2694,6",0,0,"170671,59",0,"1370,05","111157,03","10806436,62","7556,01","8078556,87","10024824,51","602277,42","123918,52","1041986,41","529206,61","144540,17",0,0
2022,Junho,AL,"18832,92","1649,52",0,"267721,22",0,"918,23","13353037,52","36598269,62",0,"34351191,72","36868432,88","3419225,27","564314,59","2597276,04","699996,27","129807,2",0,0
2022,Junho,AM,"88033588,57","-0,68",0,"2057621,72",0,"8750755,39","1560890,58","34141448,61","313088,18","248757780,2","89469979,8","5928021,55","34839343,71","7224534,76","3847399,76","107614,49",0,0
2022,Junho,AP,"9998,87",50,0,"711,29","20384,04","3299,26","461107,56","7644390,2",0,"50219774,91","6244772,32","75805,25","522139,84","436075,66","51562,61","19728,81",0,0
2022,Junho,BA,"83937352,24","336,45","21757,82","7159058,48","2987,63","35344641,99","65999816,84","140566806,1","1245139,01","227800935,9","210787767,7","24301000,68","11710759,62","25553390,88","4121255,97","3986833,73",0,0
2022,Junho,CE,"41272867,85","-28,14",0,"2299100,16",0,"12664366,79","41200961,04","70064795,42","33240594,78",122240217,"179041026,3","54367212,75","12826634,42","15216144,18","8093947,67","131666,07",0,0
2022,Junho,DF,"3441664,56","-79,36",0,"40258,74",0,912002,"1966023,42","130030635,8","240235142,8","415429589,5",3984030152,1282685976,"264198995,1","187601606,1","729549875,3","235224,24",0,0
2022,Junho,ES,162394367,"-287,47",0,"1626935,35","38252215,25","127145089,3","82653942,13","68841647,42","12090312,57","178889501,7","115960474,4","23855661,3","27403712,93","10024317,23","22983643,72","88908,55",0,0
2022,Junho,GO,"37380656,35","2158,75","152495,2","1378799,4","9220194,96","2737008,03","38997092,39","224217907,4","1402264,54","226307171,5","168230089,1","17012120,86","4989835,2","10761558,99","22092403,84","4438995,44",0,0
2022,Junho,MA,"4021438,26","23,46",0,"176126,05",0,"1747559,68","1107531,01","49710919,45","449,03",56267141,"45994288,47","1832084,27","9614627,14","3930754,73","697931,48","531606,84",0,0
2022,Junho,MG,"112437565,3","20993,1","396410310,1","15016892,45","54205,62","47177388,05","218395303,4","504081682,4","8642342,16",1154983285,"698808110,6","121524608,8","206350413,7","58882588,07","130884860,8","2522766,9",0,0
2022,Junho,MS,"151693,29","-46,18",0,"113791,59","11814,87","202177,36","13544890,16","95043768,41","93189,72",152883473,"72942986,64","9092007,46","2702985,11","3919884,84","12219692,99","5660282,98",0,0
2022,Junho,MT,"3820056,54","747,22",0,"435690,92","38730,89","3501124,5","5633107,86","137609896,9","775493,47","181445312,9","109710233,1","18039143,95","5369949,93","6773684,7","31795773,77","5628235,45",0,0
2022,Junho,PA,"3645333,83","485,51",0,"1411570,91","15826,23","5775272,65","15413903,85","62539695,39","18825619,5","91047113,17","104435033,9","6465057,74","4374698,5","6288505,3","24555184,03","688758,23",0,0
2022,Junho,PB,"4182668,65","-488,18",0,"1488614,44","26333,9","2077799,9","4178036,39","47265628,24","3076,87","54575530,58","66660348,44","4329789,55","439937,27","3201745,71",2821975,"94313,04",0,0
2022,Junho,PE,"104175464,4","3666,3",0,"18672720,23","15671724,25","53633218,99","40327602,84","171570935,2","72647,54","208539461,7","169710879,1","19318499,88","16384133,09","9828218,7","5138224,48","214614,82",0,0
2022,Junho,PI,"5057,08","-133,83",0,"107797,31",0,0,"2603873,68","34248567,6",0,"37044409,58","29477009,83","1013566,31","401076,09","5043362,59","175468,05","942455,15",0,0
2022,Junho,PR,"395278143,6","518,46","60,11","5686376,04","3637375,38","140065969,2","181407033,4",1014393906,"22781676,52","662090071,3","471734579,2","89917406,84","46461112,6","35099412,09","98048805,68","3737860,97",0,0
2022,Junho,RJ,"267480756,1","1393,01","266845,59","3060731,37","60471951,32","136925634,6","119696126,4","659856802,5","204920092,4",10541604707,1475629839,5324152986,1247930902,"141778003,6","239112922,6","614152,53",0,0
2022,Junho,RN,"171806,29","-6,59",0,"64445,26",0,"47432,67","4771735,7","41984507,68","6245,45","51796789,34","52656642,49","2701514,46","1094192,45","3424754,91","2040132,83","113441,83",0,0
2022,Junho,RO,"38894,25","-80,11",0,"238018,1","39473,65","2018,65","7805361,96","30811726,44","325980,75","27486989,28","26152587,77","5955419,69","1103525,57","1425848,42","16691240,45","419511,08",0,0
2022,Junho,RR,"235169,25",0,0,0,"29082,05","63669,99","61699,27","9030972,97","6131,27","9476858,05","7299002,03","688972,09","32002,48","679767,52","79511,25","128557,04",0,0
2022,Junho,RS,"108139786,9","12300,97",160634597,"7339184,59","42100,1","121435804,6","214541485,4","392922652,5","47714219,6","598426619,1","529952610,8","162318883,9","92395653,1","47134978,86","139490113,4","2364682,05",0,0
2022,Junho,SC,"774676739,7","8143,85",0,"13651257,77","42107000,82","315581587,5","270388555,9","222895083,6","5587497,63","505600425,6","345771514,7","57695106,89","23473218,64","26044226,49","54343343,1","582035,68",0,0
2022,Junho,SE,"43401,75","-94,74","332313,67","129288,72",0,"990398,02","5480392,28","39766362,74","1623797,66","31513422,98","32248626,44","3037172,07","1392784,55","3177578,07","4834965,55","55094,4",0,0
2022,Junho,SP,2096947531,"30448,65","1850257,9","26859051,74","176547593,8","635449785,1","929163222,3",2075055263,1102075183,5376955278,4453097006,7966291318,2999214760,"736002768,3",3226147114,"4350235,47",0,0
2022,Junho,TO,"0,27","-0,03",0,"154444,26",0,0,"1244286,47","22202494,51","19256,89","29519916,62","19620591,52","504000,31","229112,57","1438914,05","1055665,86","894679,22",0,0
2022,Julho,AC,"1096,7","36,5",0,"28756,84",0,"150940,13","112188,11","9182047,38","12826,71","20074264,47","9629061,78","940282,19","190025,21","1404324,23","603666,96","56496,17",0,0
2022,Julho,AL,"13674,92","1659,86",0,"562459,44",0,"918,23","12609914,09","31041767,75","8808,51","72667808,73","37019761,67","3912652,24","354556,79","2745083,44","1027476,56","146914,97",0,0
2022,Julho,AM,"84319282,12","-0,08",0,"2049104,06","45558,85","9831529,31","3816985,05","31793793,88","401581,39","276049685,1","94406734,2","7256500,37","60998152,29","7007612,49","4837576,78","222769,96",0,0
2022,Julho,AP,"99672,97",0,0,0,0,"8888,9","454660,2","7512509,07",0,"34474772,21","6132451,13","495779,63","28499,04","412439,64","58954,16","15597,47",0,0
2022,Julho,BA,"88510972,11","2761,85","11064,81","9785820,86",0,"42098168,54","74440577,24","197794965,8","2558310,09","618285116,8","224065061,7","18459829,75","15725952,96","20930582,7","10774469,94","2587261,07",0,0
2022,Julho,CE,"67694502,08","12,63",0,"7723000,09","19109,5","21698165,95","26226535,94","64063388,65","32024841,28","348340495,1","180675802,7","22755495,9","13231775,35","15371992,85","8465937,65","135783,39",0,0
2022,Julho,DF,"4309955,1","-117,43",0,"67742,57",0,"1174230,36","2474655,25",109964989,"94251869,21","647728645,4",3554916828,"423469425,2","77519257,9",274583221,"772829177,7","166627,41",0,0
2022,Julho,ES,"177216051,5","221,63",0,"1356471,3","9048426,72","138670306,2","87860693,23","60556600,56","7061326,1",398381998,128910118,"26627423,23","22217044,34","9472601,48","26750018,39","114630,72",0,0
2022,Julho,GO,"42035909,49","3898,02","154645,69","1670817,86","4751745,51","7110848,02","36179637,06","140554710,3","1824990,86",565835889,175426184,"24033946,7","5506460,7","10869298,93","22943232,8","2970692,75",0,0
2022,Julho,MA,"333482,92","1359,43",0,"151377,11",0,"235480,81","804928,02","41589253,73","909,45","126231465,5","49815645,46","3105234,68","958126,06","4139468,95","873188,07","345372,9",0,0
2022,Julho,MG,"137687061,4","-1050,37","660450316,7","18148387,11",0,"59687276,34","212564510,1","393300645,2","49085085,09",3073386556,747082989,"149916625,8","236881497,9","55951691,1","131194994,5","2484223,23",0,0
2022,Julho,MS,"191114,47","-106,35",0,"110642,54",0,"254494,96","13141796,51","84097594,98","580376,29",281315357,"67937306,74","23749988,15","3401530,88","3888116,11","12671812,46","3508746,58",0,0
2022,Julho,MT,"5162582,86","686,38",0,"246196,48","10214,73","3480883,53","5434899,79","98591519,55","2167129,18","488229868,3","126619114,6","16924425,07","7687039,96","6243465,13","32337824,33","4412809,74",0,0
2022,Julho,PA,"14211264,22","153,56",0,"1509823,47",0,"5464580,57","17142435,76","63556025,89","12323741,49","331382283,5","99106509,42",8480929,"5968623,09","6509217,86","26241308,85","747726,03",0,0
2022,Julho,PB,"3460925,77","-205,84",0,"1613451,52","210,96","3198206,04","3842930,54","38100796,43","339,89","113494802,1","68438289,59","4321149,74","580837,13","2484206,24","2759020,25","70004,99",0,0
2022,Julho,PE,"109754586,8","79884,81",0,"17673903,11","12279093,09","50212489,32","37160965,92","228361668,1","89157,78","421676832,7","178584885,8","25152855,61","9566066,01","10542523,72",6044159,"167989,46",0,0
2022,Julho,PI,"5071,66","-145,61",0,"77907,85","26160,89","782,75","2688159,94","30309538,01","65988,68","91472641,47","30473843,65","1429869,23","1835784,91","3907413,35",240382,"795964,51",0,0
2022,Julho,PR,"484370255,4","3154,35","60,11","5918156,86","4203423,77","149519368,2","167732847,4","280261147,2","19859768,32",1793729652,"562907113,6","130725481,5","59812713,89",36531382,"112362025,8","3426157,29",0,0
2022,Julho,RJ,"248528452,1","1358,41","1218128,92","3535204,43","25835935,14","106870232,9","152902358,5","498777195,9","77675697,21",9244528992,1335070440,1452513502,"479591965,3","149999451,5","286174318,7","858103,7",0,0
2022,Julho,RN,"239617,47","1999,86",0,"70016,14","56047,22","144946,99","2709946,64","37351722,73","238676,7","123535976,2","53561821,21","8494098,09","4033442,35","3264916,69","2105458,07","68410,56",0,0
2022,Julho,RO,"136603,6",-80,0,"135033,9","55776,6","29663,79","8122322,92","24415452,56","308771,52","72838552,27","25852102,34","7787180,06","1286102,44","1483347,98","16033463,39","327763,37",0,0
2022,Julho,RR,"5754,18",0,0,"105,67",0,"6861,27","49275,69","8412382,56","8394,22","31340606,47","7172768,72","603847,08","15919,52","615400,15","160530,45","110532,09",0,0
2022,Julho,RS,"100751660,8","747,6","139793257,2","9244350,72","20378,67",118869846,"232308481,4","315707920,9","58836978,24",2056630040,"529874781,3","164733493,3","69850898,93","40860343,87","161475766,1","2315208,96",0,0
2022,Julho,SC,1015161388,"6823,09",0,"8332120,17","19487439,02","420686158,8","238452217,4","166900664,7","6250223,89",1360267277,"324798752,7","101505604,7","28148060,24","25853679,9","57463300,05","670419,72",0,0
2022,Julho,SE,"43313,92","-3,91","473204,2","229396,5",0,"194604,58","5652966,72","30840119,09","1519187,29","88410655,45","32866096,02","3572475,23","1268642,83","2930391,07","7112453,33","115425,32",0,0
2022,Julho,SP,2329572716,"11858,43","2074649,29","20565581,53","172549079,1","682493608,3","970466714,7",1596266821,"902614751,5",11365938193,4557900505,3744004686,2569451560,"641150049,3",3474193857,"6451085,84",0,0
2022,Julho,TO,"0,27","371,81",0,"353792,83",0,0,"1187276,05","20793072,25","24014,7","64382057,23","19568870,19","1037228,49","276323,74","1577639,41","532159,57","800164,27",0,0
2022,Agosto,AC,"851,64",0,0,"221356,81","11882,52","14757,06",125799,"9575850,26","20051,21","8767171,24","9672783,63","579556,89","261151,59","1243145,07","573750,61","36849,48",0,0
2022,Agosto,AL,"13877,72","1682,52",0,"361464,5","7629,43","918,23","11979035,85","31797542,65","1187,8","34691212,05","36911460,12","3827073,09","329579,76","2776509,66","817744,69","293986,26",0,0
2022,Agosto,AM,"81438110,07","-0,45",0,"2130473,81",15172,"10270692,81","2633156,46","33843076,13","299875,5","187514944,7","88970327,37","6354072,52","10996316,2","7748385,45","4526749,29","156494,77",0,0
2022,Agosto,AP,"10415,81","13,56",0,"665,8","98291,32","442384,49","354878,57","7663884,37",0,"9908968,95","6887975,78","66757,58","507889,95","502719,69","26591,37","19254,7",0,0
2022,Agosto,BA,"81529998,28","-485,24","10486,47","9651713,74",0,"32666480,05","76007812,93","129262552,6","3072998,32","995752790,9","189872325,2","18476472,76","53528183,18","17897781,49","4571166,73","2086480,11",0,0
2022,Agosto,CE,"85959348,67","47,06",0,"9779066,88","13878,79","33129416,66","34448348,26","59086339,31","32143628,23","139172977,3","179250078,7","62397942,57","8209603,31","15568003,58","8776266,89","242304,63",0,0
2022,Agosto,DF,"2872846,88","12,21",0,"319316,19","14244,84","842931,55","1765895,37","157631564,2","637992512,6","783354825,3",3553186985,"431866677,4","140386167,9","234667532,4","745668859,6","168831,64",0,0
2022,Agosto,ES,"211494921,4","-350,61",0,"854012,66","6030087,23",185547075,"65127760,8","67843071,76","10714559,1","171134077,9","125143616,3","18996943,67","17049043,88","10369081,43","26261863,66","419663,93",0,0
2022,Agosto,GO,"41171498,72","2262,13","119852,28","1653888,74","29655,06","18570973,93","26534891,09","141280146,8","1391624,7","245066232,4","169913014,8","25866938,5","9650039,88","10148609,99","23704827,19","6485428,15",0,0
2022,Agosto,MA,"2183369,97",-3,0,"332522,24",0,"691924,55","1078654,84","48475038,86","32,27","55764504,5","50845861,91","1924520,54","897401,36","3966495,24","814689,74","557665,84",0,0
2022,Agosto,MG,"136400480,9","-1548,44","234306704,9","18416753,68","8911,33","66237051,66","196805027,5","399339517,2","13408875,72",1216247849,705067852,"121238932,4","119376994,5","56873233,57","126050952,6","9006359,94",0,0
2022,Agosto,MS,"218893,04",153234,0,"409870,66",0,"439708,94","11196979,54","85047694,54","15862,16","129445214,3","66824258,11","13618874,76","1798143,95","4287796,85","11827232,85","4916432,18",0,0
2022,Agosto,MT,"5167624,09","-5,48",0,"338745,74","2988,37","2073201,96","5353016,85","100939921,2","572023,8","253091446,6","119827600,2","16774054,05","7259461,47","6225114,06","30983944,53","7710694,84",0,0
2022,Agosto,PA,"14524370,21","772,26",0,"1684441,8",5238,"3564272,96",14986301,"60197282,75","22473659,02","107934616,3","97326553,85","7413855,08","5637683,81","7475202,17","87088714,66","1185167,25",0,0
2022,Agosto,PB,"5078540,77","-134,57",0,"1267705,01","11327,23","2084460,46","3860526,22","38255800,04","586,46","44564606,88","66802382,49","2433986,42","286301,05","2420976,82","3340331,86","201341,81",0,0
2022,Agosto,PE,"125278191,8","3887,87",0,"12704857,55",0,"64875021,72","36863232,56","98487964,19","95558,27","221051359,6","171639442,4","16868254,19","18117780,98","10411845,81","6628891,11","391297,84",0,0
2022,Agosto,PI,"5104,16","-73,38",0,"286952,09","641,71",0,"2367270,22","30499845,9",0,"40312269,5","30431816,85","1187455,38","497350,88","3096376,18","150232,87","1037918,14",0,0
2022,Agosto,PR,"527304686,7","12,66","60,11","2755474,14","25548234,67","181145398,8",166965901,"261290883,7","20108140,17","678447293,5","463669925,5","97422791,96","62295322,26","33714462,19","110759574,2","8570078,53",0,0
2022,Agosto,RJ,340234789,"1699,86","316272,63","4210993,83","38657099,52","157679080,9","107931479,8","443121489,1","165705147,3",8937326266,1341769531,1551808288,1130981932,"151819857,1","283657625,8","635147,29",0,0
2022,Agosto,RN,"180291,71","692,04",0,"285437,76","17671,34","72042,08","3267868,18","36671513,48","359167,61","52515204,03","53170092,78","2654479,22","1381954,48","3388371,91","2117334,36","126256,14",0,0
2022,Agosto,RO,"74500,78","383,68",0,"357662,47","30179,27","15887,39","5768281,46","25929683,76","336255,75","27429277,95","26732007,02","5685982,04","247844,16","1647779,07","15557308,21","914588,68",0,0
2022,Agosto,RR,"26592,87",0,0,"139,4","1535,42","12049,3","52492,08","7792458,6","1969,18","10163773,38","7551588,13","289413,49","29539,42","652119,57",95436,"173850,12",0,0
2022,Agosto,RS,"127426208,2","957,68","202598171,9","8291765,9","57709,33","118941676,9","205095312,7","310235721,1","31032864,31","707681260,9","564565436,1","126234735,5","66761789,71","47856298,14","162121313,1","6237842,65",0,0
2022,Agosto,SC,1190089485,"12408,66",0,"11845008,94","28625114,37","472008919,9","215244910,2","168826535,4","4537944,79","538978077,8","354894880,5","66796305,36","30506697,64","25735241,89","57585450,54","1914815,94",0,0
2022,Agosto,SE,"56628,85","-23,67","628573,8","193002,4","11034,43","8555,34",6255869,"29057025,37","1668309,81","35425324,18","32463429,83","3567471,52","1718438,84","2949296,46","4820806,82","200115,15",0,0
2022,Agosto,SP,2576983664,"23364,58","1878822,8","17498216,51","160720292,8","840114638,2","913772903,8",1913095640,1176281873,6005826281,4537292622,3644150599,2200348241,"692733873,2",3354235093,"12694057,62",0,0
2022,Agosto,TO,"289,84","26,41",0,"273493,56",0,"477,61","685576,66","17987247,38","19521,89","30431483,32","19421779,77","851371,19","895204,68","1750950,86","571990,05","1845611,17",0,0
2022,Setembro,AC,"116944,23",0,"76,9","248465,05","30122,6","270167,55","139277,4","9226083,69","11202,54","9848464,36","10113248,11","519778,85","148060,38","742912,81","503685,47","1041020,66",0,0
2022,Setembro,AL,"13349,78","1670,93",0,"629003,89","16500,11","918,23","10499643,75","30763640,15","2183,07","34275438,77","37469851,7","3911366,51","961691,81","3159564,57","1529312,15","2856475,68",0,0
